Old Ref ID,Ref ID,Record Last Updated (dd/mm/yyyy),Operator (or Applicant),Site Name,Technology Type,Storage Type,Storage Co-location REPD Ref ID,Installed Capacity (MWelec),CHP Enabled,RO Banding (ROC/MWh),FiT Tariff (p/kWh),CfD Capacity (MW),Turbine Capacity (MW),No. of Turbines,Height of Turbines (m),Mounting Type for Solar,Development Status,Development Status (short),Address,County,Region,Country,Post Code,X-coordinate,Y-coordinate,Planning Authority,Planning Application Reference,Appeal Reference,Secretary of State Reference,Type of Secretary of State Intervention,Judicial Review,Offshore Wind Round,Planning Application Submitted,Planning Application Withdrawn,Planning Permission Refused,Appeal Lodged,Appeal Withdrawn,Appeal Refused,Appeal Granted,Planning Permission Granted,Secretary of State - Intervened,Secretary of State - Refusal,Secretary of State - Granted,Planning Permission Expired,Under Construction,Operational,Heat Network Ref,,lat,long,status,mw
,10282,30/03/2022,Green Frog Ventures Limited,Patch Elm Lane - Battery Storage ,Battery,Stand-alone Storage,,35.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Patch Elm Lane Rangeworthy ,South Gloucestershire ,South West,England,BS37 7LT,367891,185716,South Gloucestershire Council,P21/07489/F,,,,,,19/11/2021,,,,,,,18/03/2022,,,,,,,,,51.569394,-2.464667,planning,35
,8507,25/03/2022,EcoDev Group Limited,Dalmarnock Road - Battery Storage,Battery,Stand-alone Storage,,40.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Dalmarnock Road, Adjacent To A749 & Downiebrae Road Rutherglen",Strathclyde,Scotland,Scotland,G73 1NY,261783,662541,South Lanarkshire Council,P/21/1525,,,,,,06/09/2021,,,,,,,16/02/2022,,,,,,,,,55.836236,-4.208544,planning,40
,10945,06/04/2022,Pathfinder Clean Energy UK Dev Limited,"Colton - Solar photovoltaic farm, Battery storage",Battery,Co-located with RE,10945,30.00,No,,,,,,,,Planning Application Submitted,Application Submitted,E/O Barnham Broom Road Colton ,Norfolk,Eastern,England,NR9 5DE,609117,309989,South Norfolk Council,2022/0509,,,,,,07/03/2022,,,,,,,,,,,,,,,,52.647306,1.089756,planning,30
,9374,25/03/2022,Burcot Solar Farm Limited,Burcot Solar Farm,Battery,Co-located with RE,9373,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,Burcot Farm Burcot,Oxfordshire,South East,England,OX14,456741,195847,South Oxfordshire District Council,P22/S0960/FUL,,,,,,10/03/2022,,,,,,,,,,,,,,,,51.658553,-1.181122,planning,49
,10705,01/03/2022,Anglo Renewables Limited,"Penstone Lane, Penn 1 - Battery Storage Facility",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,Field At (Penn 1) Penstone Lane Lower Penn ,West Midlands,West Midlands,England,WV4 4XD,386107,295852,South Staffordshire Council,22/00044/FUL ,,,,,,18/02/2022,,,,,,,,,,,,,,,,52.560322,-2.206367,planning,50
,10733,04/03/2022,Anglo Renewables Limited,"Penstone Lane, Lower Penn 2 - Battery Storage",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Application Submitted,Application Submitted,(Penn 2) Penstone Lane Lower Penn ,West Midlands,West Midlands,England,WV4 4XD,386107,295848,South Staffordshire Council,22/00045/FUL ,,,,,,18/02/2022,,,,,,,,,,,,,,,,52.560286,-2.206367,planning,50
,10978,11/04/2022,Novus Renewable Services Limited,"Upper Newton Farm, Upper Tean - Solar Farm & Battery Storage",Battery,Co-located with RE,10978,30.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Upper Newton Farm, Draycott Road, Upper Tean",Staffordshire,West Midlands,England,ST10 4JN,398731,338883,Staffordshire Moorlands District Council,SMD/2022/0160,,,,,,24/03/2022,,,,,,,,,,,,,,,,52.94733,-2.020332,planning,30
,10142,19/01/2022,Immersa,Hook Street - Energy Storage Compound,Battery,Stand-alone Storage,,100.00,No,,,,,,,,Planning Application Submitted,Application Submitted,"Sanigar Farm, Hook Street, Berkeley ",Gloucestershire,South West,England,GL13 9TQ,367822,200054,Stroud District Council,S.21/3064/FUL ,,,,,,24/12/2021,,,,,,,,,,,,,,,,51.698302,-2.466985,planning,100
,8464,18/01/2022,Gigabox Developments Limited,Shindour - Energy Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Shindour Feddal Hill Wood Braco, Dunblane",Tayside,Scotland,Scotland,FK15,278239,701052,Tayside Council,21/00756/FLM,,,,,,14/05/2021,,,,,,,16/12/2021,,,,,,,,,56.186478,-3.963437,planning,49
,9673,10/02/2022,Balance Power Projects Limited,"Upton Lane, Nursling - Battery Storage Facility",Battery,Stand-alone Storage,,50.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Upton Lane Nursling Southampton,Hampshire ,South East,England,SO16 0XY,437203,116775,Test Valley Borough Council,21/02799/FULLS,,,,,,27/09/2021,,,,,,,28/01/2022,,,,,,,,,50.949215,-1.471777,planning,50
,8039,18/01/2022,JBM Solar Projects 17 Limited,Claydon Farm - Solar Farm & Battery Storage,Battery,Co-located with RE,8038,49.90,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Land At Claydon Farm Claydon Tewkesbury ,Gloucestershire,South West,England,GL20 7BH,393239,231474,Tewkesbury Borough Council,21/00259/FUL,,,,,,21/01/2021,,,,,,,17/12/2021,,,,,,,,,51.981684,-2.099851,planning,49
,10700,01/03/2022,Whirlwind Energy Storage Limited,East Croftmore - Battery Energy Storage ,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,380M West Of East Croftmore Boat Of Garten ,Highland,Scotland,Scotland,PH24 3BY,295916,819531,The Highland Council,22/00601/FUL,,,,,,15/02/2022,,,,,,,,,,,,,,,,57.254573,-3.726872,planning,49
,7036,06/04/2022,Cory Riverside Energy,Riverside Energy Park,Battery,Co-located with RE,6535,20.00,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Norman Road, Bexley, London",London,London,England,DA17 6JY,549545,180595,The Planning Inspectorate - National Infrastructure,EN010093,,,,,,16/11/2018,,,,,,,09/04/2020,,,,,,,,,51.504508,0.153302,planning,20
,7175,07/04/2022,INRG Solar,Little Crow Solar Park,Battery,Co-located with RE,6557,90.00,,,,,,,,,Planning Permission Granted,Awaiting Construction,"Land located 0.6km to the east of the British Steel site at Scunthorpe, ",Lincolnshire,Yorkshire and Humber,England,DN16 1XP,493116,412070,The Planning Inspectorate - National Infrastructure,EN010101,,,,,,04/12/2020,,,,,,,05/04/2022,,,,,,,,,53.596939,-0.594485,planning,90
,8430,24/02/2022,Walker & Son (Hauliers) Limited,Kirkhaw Lane Battery Storage,Battery,Stand-alone Storage,,32.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,Kirkhaw Lane Knottingley ,West Yorkshire,Yorkshire and Humber,England,WF11 8RD,447904,424901,Wakefield Council,21/00180/FUL,,,,,,25/01/2021,,,,,,,29/04/2021,,,,,,,,,53.71833,-1.275579,planning,32
,7148,19/01/2022,Walker & Son (Hauliers) Limited,Kirkhaw Lane,Battery,Co-located with fossil fuel plant,,20.00,No,,,,,,,,Operational,Operational,"Industrial Pallet And Transpor, Kirkhaw Lane, Knottingley, ",West Yorkshire,Yorkshire and Humber,England,WF11 8RD,447870,424886,Wakefield Metropolitan District Council,17/01857/FUL,,,,,,17/07/2017,,,,,,,06/10/2017,,,,,01/03/2018,01/05/2018,,,53.718198,-1.276097,operation,20
,7149,24/02/2022,Walker & Son (Hauliers) Limited,Kirkhaw Lane,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"Industrial Pallet And Transpor, Kirkhaw Lane, Knottingley",West Yorkshire,Yorkshire and Humber,England,WF11 8RD,447870,424886,Wakefield Metropolitan District Council,17/02739/FUL,,,,,,18/10/2017,,,,,,,22/12/2017,,,,,,,,,53.718198,-1.276097,planning,20
,10438,24/01/2022,Anesco Limited,"Lanegreat Barr, Great Barr - Battery Storage Facility",Battery,Stand-alone Storage,,49.35,No,,,,,,,,Planning Application Submitted,Application Submitted,"Adj The Duckery, Chapel Lane, Great Barr",Walsall,West Midlands,England,WS9 0QU,405177,296077,Walsall Metropolitan Borough Council,21/1720,,,,,,06/12/2021,,,,,,,,,,,,,,,,52.562502,-1.925062,planning,49
,10955,06/04/2022,Statera Energy,"Grendon Lakes, Grendon - Battery Storage Facility",Battery,Stand-alone Storage,,49.99,No,,,,,,,,Planning Application Submitted,Application Submitted,"Grendon Lakes, Main Road, Grendon ",Northamptonshire,East Midlands,England,NN7 1JW ,487299,261417,Wellingborough Borough Council,NW/22/00198/FUL ,,,,,,25/03/2022,,,,,,,,,,,,,,,,52.244024,-0.722824,planning,49
,7335,01/02/2022,RNA Energy / Harmony Energy Storage/ Tag Energy UK,Tollgate Farm Battery Storage ,Battery,Stand-alone Storage,,49.50,No,,,,,,,,Under Construction,Under Construction,"Tollgate Farm, Tollgate Road, North Mymms",Hertfordshire,Eastern,England,AL4 0NY,521828,205528,Welwyn Hatfield Borough Council,6/2017/2340/FULL,,,,,,12/10/2017,,,,,,,05/01/2018,,,,,01/02/2022,,,,51.735231,-0.237166,construction,49
,8920,11/04/2022,Sirius Renewables,Drumshoreland Road Battery Storage Facility,Battery,Stand-alone Storage,,49.90,No,,,,,,,,Planning Application Submitted,Application Submitted,�Site At Drumshoreland Road Pumpherston,West Lothian,Scotland,Scotland,EH53,307461,667617,West Lothian Council,0255/FUL/22,,,,,,01/04/2022,,,,,,,,,,,,,,,,55.892759,-3.481258,planning,49
,9552,21/02/2022,Mcballester Limited,Tiddlywink Barn Battery Storage Power Plant,Battery,Stand-alone Storage,,20.00,No,,,,,,,,Planning Permission Granted,Awaiting Construction,"The Barn south east of 8 Tiddlywink, South From Yatton Keynell To Crossroads, Yatton Keynell, Chippenham",Wiltshire,South West,England,SN14 7BY,387216,175785,Wiltshire Council,PL/2021/07610,,,,,,24/08/2021,,,,,,,14/01/2022,,,,,,,,,51.480874,-2.185483,planning,20
,10488,28/01/2022,HB222BRI Limited,"Dog Trap Lane, Minety - Battery Energy Storage Systems",Battery,Stand-alone Storage,,47.50,No,,,,,,,,Planning Application Submitted,Application Submitted,"Dog Trap Lane, Minety, Malmesbury",Wiltshire,South West,England,SN16 9PW,401600,190173,Wiltshire Council,PL/2022/00404,,,,,,17/01/2022,,,,,,,,,,,,,,,,51.610387,-1.97829,planning,47
